582357073	standing	LIGHT	0.0	0.0	0.0
582357261	standing	LIGHT	518.0	0.0	0.0
582357261	standing	LIGHT	520.0	0.0	0.0
582357261	standing	LIGHT	523.0	0.0	0.0
1548818164714	standing	Flat Up	1.0	0.0	0.0	4.2E-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1548818164715	standing	Flat Down	0.0	0.0	0.0	4.2E-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582357275	standing	LIGHT	523.0	0.0	0.0
582357275	standing	PROXIMITY	100.0	0.0	0.0
582357471	standing	ACCELEROMETER	0.124	3.399	9.251
582357480	standing	ACCELEROMETER	0.134	3.39	9.088
582357490	standing	ACCELEROMETER	0.229	3.371	9.165
1548818164804	standing	Flat Up	0.0	0.0	0.0	4.2E-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582357500	standing	ACCELEROMETER	0.373	3.256	9.299
582357518	standing	ACCELEROMETER	0.632	3.179	9.51
582357534	standing	ACCELEROMETER	0.622	3.198	9.51
582357540	standing	ACCELEROMETER	0.421	3.256	9.376
582357550	standing	ACCELEROMETER	0.296	3.265	9.318
582357560	standing	ACCELEROMETER	0.153	3.342	9.213
582357570	standing	ACCELEROMETER	0.191	3.38	9.213
582357581	standing	ACCELEROMETER	0.258	3.361	9.241
582357590	standing	ACCELEROMETER	0.383	3.361	9.308
582357600	standing	ACCELEROMETER	0.392	3.265	9.404
582357610	standing	ACCELEROMETER	0.344	3.265	9.471
582357620	standing	ACCELEROMETER	0.316	3.313	9.356
582357630	standing	ACCELEROMETER	0.229	3.304	9.337
582357640	standing	ACCELEROMETER	0.277	3.275	9.299
582357650	standing	ACCELEROMETER	0.316	3.304	9.356
582357660	standing	ACCELEROMETER	0.43	3.246	9.462
582357670	standing	ACCELEROMETER	0.363	3.198	9.481
582357680	standing	ACCELEROMETER	0.421	3.265	9.605
582357690	standing	ACCELEROMETER	0.459	3.237	9.682
582357701	standing	ACCELEROMETER	0.421	3.246	9.596
582357710	standing	ACCELEROMETER	0.335	3.237	9.5
582357720	standing	ACCELEROMETER	0.316	3.265	9.423
582357730	standing	ACCELEROMETER	0.21	3.38	9.433
582357740	standing	ACCELEROMETER	0.325	3.361	9.385
582357750	standing	ACCELEROMETER	0.268	3.361	9.385
582357760	standing	ACCELEROMETER	0.239	3.39	9.356
582357767	standing	LIGHT	522.0	0.0	0.0
582357770	standing	ACCELEROMETER	0.316	3.342	9.356
582357775	standing	LIGHT	521.0	0.0	0.0
582357780	standing	ACCELEROMETER	0.344	3.227	9.337
582357785	standing	LIGHT	520.0	0.0	0.0
582357790	standing	ACCELEROMETER	0.383	3.256	9.289
582357800	standing	ACCELEROMETER	0.114	3.39	9.356
582357810	standing	ACCELEROMETER	-0.009	3.38	9.471
582357820	standing	ACCELEROMETER	0.057	3.332	9.443
582357830	standing	ACCELEROMETER	0.249	3.275	9.423
582357840	standing	ACCELEROMETER	0.411	3.189	9.308
582357850	standing	ACCELEROMETER	0.421	3.208	9.376
582357860	standing	ACCELEROMETER	0.383	3.198	9.519
582357870	standing	ACCELEROMETER	0.316	3.237	9.519
582357880	standing	ACCELEROMETER	0.229	3.237	9.5
582357890	standing	ACCELEROMETER	0.21	3.208	9.49
582357900	standing	ACCELEROMETER	0.268	3.275	9.529
582357911	standing	ACCELEROMETER	0.306	3.237	9.49
582357920	standing	ACCELEROMETER	0.344	3.17	9.452
582357930	standing	ACCELEROMETER	0.344	3.265	9.414
582357940	standing	ACCELEROMETER	0.411	3.16	9.481
582357952	standing	ACCELEROMETER	0.392	3.189	9.5
582357960	standing	ACCELEROMETER	0.411	3.179	9.414
582357963	standing	LIGHT	521.0	0.0	0.0
582357970	standing	ACCELEROMETER	0.45	3.208	9.423
582357975	standing	LIGHT	522.0	0.0	0.0
582357980	standing	ACCELEROMETER	0.45	3.217	9.433
582357986	standing	LIGHT	523.0	0.0	0.0
582357991	standing	ACCELEROMETER	0.459	3.15	9.452
582358001	standing	ACCELEROMETER	0.45	3.15	9.414
582358010	standing	ACCELEROMETER	0.344	3.17	9.366
582358021	standing	ACCELEROMETER	0.354	3.179	9.452
582358030	standing	ACCELEROMETER	0.45	3.208	9.471
582358040	standing	ACCELEROMETER	0.383	3.198	9.471
582358050	standing	ACCELEROMETER	0.354	3.198	9.395
582358060	standing	ACCELEROMETER	0.373	3.237	9.452
582358071	standing	ACCELEROMETER	0.373	3.179	9.519
582358080	standing	ACCELEROMETER	0.201	3.093	9.653
582358090	standing	ACCELEROMETER	0.21	3.064	9.73
582358100	standing	ACCELEROMETER	0.354	3.093	9.701
582358110	standing	ACCELEROMETER	0.459	3.083	9.682
582358120	standing	ACCELEROMETER	0.584	3.093	9.605
582358130	standing	ACCELEROMETER	0.574	3.141	9.557
582358140	standing	ACCELEROMETER	0.593	3.179	9.49
582358151	standing	ACCELEROMETER	0.507	3.112	9.49
582358161	standing	ACCELEROMETER	0.421	3.246	9.538
582358170	standing	ACCELEROMETER	0.296	3.227	9.557
582358180	standing	ACCELEROMETER	0.114	3.256	9.644
582358190	standing	ACCELEROMETER	0.162	3.284	9.739
582358200	standing	ACCELEROMETER	0.268	3.265	9.739
582358212	standing	ACCELEROMETER	0.296	3.294	9.711
582358220	standing	ACCELEROMETER	0.316	3.198	9.519
582358230	standing	ACCELEROMETER	0.296	3.237	9.615
582358241	standing	ACCELEROMETER	0.229	3.265	9.548
582358250	standing	ACCELEROMETER	0.277	3.256	9.452
582358261	standing	ACCELEROMETER	0.22	3.227	9.146
582358265	standing	LIGHT	520.0	0.0	0.0
582358270	standing	ACCELEROMETER	0.45	3.15	8.992
582358276	standing	LIGHT	518.0	0.0	0.0
582358280	standing	ACCELEROMETER	0.469	3.227	9.012
582358283	standing	LIGHT	516.0	0.0	0.0
582358290	standing	ACCELEROMETER	0.287	3.237	8.925
582358300	standing	ACCELEROMETER	0.172	3.198	9.059
582358310	standing	ACCELEROMETER	0.143	3.237	9.127
582358321	standing	ACCELEROMETER	0.373	3.141	9.088
