8.6767920708	1.4571990029333335	-15.197192123333332	2.379868911432833	3.8382204127078468	1.6983708581229289	5.6637760356044975	14.731935936527194	2.8844635717212137	23.873984194133342	16.654391126266653	1.4597120850666663	8.995150814110831	4.093550044207699	15.291170074526054	3.07499725	7.169982899999999	3.26999275	0.11574666482938042	0.021628236582518532	0.3368149799085625	-0.42915394826230524	-0.7802013082466608	0.7991725220632074	0	0	1	0	0	0
10.301992859333334	-4.508393138800001	-12.470392513333334	1.915877715408504	2.8353057090762532	1.7500179920103964	3.6705874203989084	8.038958463920395	3.0625629723600998	22.772385372666683	7.961999374533331	1.405983492800001	10.477460270091793	5.3208057755826	12.591776495891185	2.940002625	5.235000675	2.2500037499999994	0.16423748404696806	0.05078425632276263	0.22022013481394725	-0.1672898316224433	-0.784235974537132	0.6811384232204593	0	0	1	0	0	0
11.68199317	-7.871992158	-9.755192789333334	1.9854868316861123	1.2576485416002634	2.1031810007731844	3.9421579587989566	1.5816798541892696	4.423370322013294	21.437185959333327	1.924384728186667	1.6577597994666666	11.848410920020742	7.9711602579198875	9.977858865688287	2.7149962500000004	1.7099952999999992	2.6549992499999995	0.21989877111246078	0.09790181408946623	0.13308674786061397	-0.6442869811748988	-0.8202110550747962	0.9095040750080771	0	0	1	0	0	0
12.437992543333333	-8.945192962	-7.476392697333333	1.6931048448036405	0.9623112688256904	1.9560769726423397	2.8666040154975594	0.9260429781089101	3.8262371229016208	19.914385240666668	1.496053630977777	1.6610289867377777	12.551938170261856	8.996462998627251	7.726394802244756	2.49000575	1.5149992500000007	3.1199992499999993	0.23254651150874045	0.12372314876156564	0.080503210112924	-0.47979982615858624	-0.7991916796832949	0.668497601618815	0	0	1	0	0	0
11.126393098666666	-10.202793268666667	-6.7095928834	2.4273419271360916	2.5238831262161225	2.0883959878991227	5.891988831232755	6.369986034798468	4.361397802273153	17.835985982066664	3.4932003852666655	1.724863775256	11.386366070513827	10.508306711567899	7.025023735041512	3.4200022499999996	2.1000069999999997	3.2549897250000006	0.19857424357333736	0.17962935280288383	0.06446445154181134	-0.34517021655231167	-0.8209277408071192	0.6964207247484868	0	0	1	0	0	0
10.944392989333334	-18.15519298866667	-0.4043998247333333	2.799599530988567	7.636102208666193	7.135152405048028	7.837757533911406	58.31005694119671	50.91039984326265	11.348792814066671	17.75079316393334	6.455384874663105	11.294478461708056	19.68584150306984	7.122818009459827	5.324997075000001	16.244999125	14.354995875	0.17956429894629503	0.6923022401385479	0.07753976103385389	-0.30849123460409944	-0.9760510710551339	0.40692090109477164	0	0	1	0	0	0
5.661995644466665	-27.430392766666667	5.315592954266666	7.521659906898846	3.427996950311778	2.7809570172270246	56.575367755049555	11.75116309134685	7.7337219316642285	6.373276675346669	32.74598572093334	2.163802666611556	9.394487389668589	27.64234558313877	5.9948054381191165	11.324996625	3.6300047500000012	3.2550049000000003	0.1035695295774921	1.1720831871515873	0.04515277272105661	0.6901608297858909	-0.32904500315985913	0.33702976693706344	0	0	1	0	0	0
-8.11879700953333	-28.748792639999998	3.079994101333333	8.852774744017468	1.4819462169810116	2.1987845765490897	78.37162066831355	2.1961645900243316	4.8346536140701595	11.903056986457784	31.828786741333328	1.8210653626844453	11.990162971336092	28.786708768987026	3.7800510914833527	18.869987149999996	2.460007000000001	3.4349899500000003	0.27717354726271193	1.2103294562760445	0.017106810425471696	-0.582785779886092	-0.8121353766711678	0.7535884833367753	0	0	1	0	0	0
-16.240392873333334	-27.057192626666666	3.1887940590666672	2.8192031947002305	1.0821088346362522	2.3891554060605955	7.947906653007985	1.1709595299978277	5.708063554308569	19.429186932400025	30.24598668573333	1.872041393292445	16.481665003538676	27.078678438389076	3.979750915373814	4.499998999999999	1.740005	3.330001975	0.3929796498707058	1.0727322413975067	0.03082818708246202	0.06201852065703121	0.17498429860829576	0.08320628233885552	0	0	1	0	0	0
-14.834792366666667	-25.63839246	6.7351928873333335	2.3121156100409577	1.0128798033326196	2.6237252362755235	5.345878594195069	1.0259254959991262	6.883934115469052	21.56998525399999	32.37358534733335	2.0939522703733333	15.01270475183197	25.658258980797548	7.225016570981096	4.395004500000001	1.4850002500000024	3.1349944250000004	0.31397852064525333	0.9602664691004535	0.09067978279075323	0.7271306294807236	0.5667937195558415	0.9025716335347074	0	0	1	0	0	0
