582357086	walking	LIGHT	0.0	0.0	0.0
582357265	walking	LIGHT	136.0	0.0	0.0
582357265	walking	LIGHT	104.0	0.0	0.0
582357265	walking	LIGHT	60.0	0.0	0.0
1548818164719	walking	Flat Up	1.0	0.0	0.0	4.2E-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1548818164720	walking	Flat Down	0.0	0.0	0.0	4.2E-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582357278	walking	LIGHT	60.0	0.0	0.0
582357278	walking	PROXIMITY	100.0	0.0	0.0
582357474	walking	ACCELEROMETER	-1.302	3.802	8.016
582357484	walking	ACCELEROMETER	-1.273	3.907	7.613
582357494	walking	ACCELEROMETER	-0.976	3.897	7.364
582357506	walking	LIGHT	56.0	0.0	0.0
582357506	walking	LIGHT	54.0	0.0	0.0
582357506	walking	LIGHT	53.0	0.0	0.0
582357506	walking	LIGHT	52.0	0.0	0.0
582357507	walking	LIGHT	51.0	0.0	0.0
582357507	walking	LIGHT	50.0	0.0	0.0
582357507	walking	LIGHT	49.0	0.0	0.0
582357507	walking	LIGHT	48.0	0.0	0.0
1548818164832	walking	Flat Up	0.0	0.0	0.0	4.2E-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582357504	walking	ACCELEROMETER	-0.603	3.917	7.46
582357514	walking	ACCELEROMETER	-0.43	3.84	7.652
582357524	walking	ACCELEROMETER	-0.153	3.782	7.814
582357534	walking	ACCELEROMETER	0.229	3.648	8.054
582357553	walking	LIGHT	20.0	0.0	0.0
582357544	walking	ACCELEROMETER	0.43	3.61	7.824
582357560	walking	ACCELEROMETER	0.699	3.553	7.757
582357571	walking	LIGHT	48.0	0.0	0.0
582357576	walking	ACCELEROMETER	0.469	3.486	8.629
582357584	walking	ACCELEROMETER	0.229	3.438	9.088
582357594	walking	ACCELEROMETER	0.325	3.275	9.577
582357604	walking	ACCELEROMETER	0.823	3.16	9.692
582357614	walking	ACCELEROMETER	1.331	2.949	9.807
582357624	walking	ACCELEROMETER	1.723	2.94	9.749
582357634	walking	ACCELEROMETER	1.838	2.949	9.663
582357644	walking	ACCELEROMETER	1.857	2.997	9.586
582357654	walking	ACCELEROMETER	1.762	3.035	9.711
582357664	walking	ACCELEROMETER	1.676	3.026	10.228
582357674	walking	ACCELEROMETER	1.752	2.892	10.937
582357684	walking	ACCELEROMETER	2.145	2.94	11.119
582357696	walking	ACCELEROMETER	2.71	3.045	10.688
582357704	walking	ACCELEROMETER	3.122	3.265	9.835
582357714	walking	ACCELEROMETER	3.486	3.543	8.935
582357724	walking	ACCELEROMETER	3.514	3.811	8.925
582357734	walking	ACCELEROMETER	3.38	3.802	9.069
582357744	walking	ACCELEROMETER	3.256	3.744	9.299
582357754	walking	ACCELEROMETER	3.15	3.668	9.395
582357764	walking	ACCELEROMETER	2.921	3.581	9.739
582357777	walking	ACCELEROMETER	2.748	3.294	10.343
582357787	walking	ACCELEROMETER	2.432	2.528	11.664
582357802	walking	ACCELEROMETER	2.432	2.528	11.664
582357818	walking	ACCELEROMETER	2.624	2.451	10.783
582357839	walking	LIGHT	49.0	0.0	0.0
582357834	walking	ACCELEROMETER	2.537	2.7	9.845
582357844	walking	ACCELEROMETER	2.499	2.719	9.692
582357855	walking	ACCELEROMETER	2.346	2.978	9.079
582357858	walking	LIGHT	50.0	0.0	0.0
582357864	walking	ACCELEROMETER	2.087	3.217	8.504
